2024/06/08 12:11,18.216,°C,72.157,%RH
2024/06/08 12:31,25.16,°C,53.573,%RH
2024/06/08 12:51,18.78,°C,62.69,%RH
2024/06/08 13:11,23.847,°C,64.068,%RH
2024/06/08 13:31,32.218,°C,48.34,%RH
2024/06/08 13:51,31.032,°C,35.913,%RH
2024/06/08 14:11,26.098,°C,50.738,%RH
2024/06/08 14:31,35.899,°C,35.396,%RH
2024/06/08 14:51,29.409,°C,34.292,%RH
2024/06/08 15:11,28.16,°C,48.86,%RH
2024/06/08 15:31,31.407,°C,34.515,%RH
2024/06/08 15:51,25.098,°C,44.42,%RH
2024/06/08 16:11,25.785,°C,49.476,%RH
2024/06/08 16:31,28.097,°C,43.09,%RH
2024/06/08 16:51,25.16,°C,45.516,%RH
2024/06/08 17:11,18.717,°C,49.059,%RH
2024/06/08 17:31,18.467,°C,55.236,%RH
2024/06/08 17:51,18.279,°C,56.227,%RH
2024/06/08 18:11,18.592,°C,58.478,%RH
2024/06/08 18:31,18.968,°C,59.136,%RH
2024/06/08 18:51,19.03,°C,59.101,%RH
2024/06/08 19:11,19.03,°C,61.458,%RH
2024/06/08 19:31,19.093,°C,61.189,%RH
2024/06/08 19:51,19.218,°C,61.588,%RH
2024/06/08 20:11,19.218,°C,62.756,%RH
2024/06/08 20:31,19.218,°C,62.95,%RH
2024/06/08 20:51,19.218,°C,62.601,%RH
2024/06/08 21:11,19.281,°C,62.876,%RH
2024/06/08 21:31,19.218,°C,62.873,%RH
2024/06/08 21:51,19.343,°C,63.307,%RH
2024/06/08 22:11,19.343,°C,63.655,%RH
2024/06/08 22:31,19.343,°C,64.119,%RH
2024/06/08 22:51,19.406,°C,63.93,%RH
2024/06/08 23:11,19.531,°C,64.246,%RH
2024/06/08 23:31,19.531,°C,63.474,%RH
2024/06/08 23:51,19.468,°C,64.242,%RH
2024/06/09 00:11,19.531,°C,64.131,%RH
2024/06/09 00:31,19.656,°C,64.139,%RH
2024/06/09 00:51,19.593,°C,64.019,%RH
2024/06/09 01:11,19.656,°C,64.331,%RH
2024/06/09 01:31,19.719,°C,64.759,%RH
2024/06/09 01:51,19.719,°C,63.988,%RH
2024/06/09 02:11,19.719,°C,64.297,%RH
2024/06/09 02:31,19.781,°C,64.57,%RH
2024/06/09 02:51,19.781,°C,64.955,%RH
2024/06/09 03:11,19.781,°C,64.301,%RH
2024/06/09 03:31,19.844,°C,65.266,%RH
2024/06/09 03:51,19.844,°C,64.69,%RH
2024/06/09 04:11,19.781,°C,64.916,%RH
2024/06/09 04:31,19.844,°C,64.728,%RH
2024/06/09 04:51,19.844,°C,64.343,%RH
2024/06/09 05:11,19.781,°C,64.378,%RH
2024/06/09 05:31,19.719,°C,64.951,%RH
2024/06/09 05:51,19.656,°C,64.639,%RH
2024/06/09 06:11,19.656,°C,64.216,%RH
2024/06/09 06:31,19.531,°C,64.747,%RH
2024/06/09 06:51,19.281,°C,66.379,%RH
2024/06/09 07:11,18.968,°C,65.328,%RH
2024/06/09 07:31,18.717,°C,64.583,%RH
2024/06/09 07:51,18.467,°C,64.607,%RH
2024/06/09 08:11,18.279,°C,64.596,%RH
2024/06/09 08:31,18.154,°C,65.781,%RH
2024/06/09 08:51,18.029,°C,65.429,%RH
2024/06/09 09:11,18.029,°C,66.157,%RH
2024/06/09 09:31,18.029,°C,65.39,%RH
2024/06/09 09:51,17.903,°C,65.959,%RH
2024/06/09 10:11,17.903,°C,65.576,%RH
2024/06/09 10:31,16.463,°C,66.58,%RH
2024/06/09 10:51,15.649,°C,74.614,%RH
2024/06/09 11:11,16.087,°C,76.38,%RH
2024/06/09 11:31,16.463,°C,76.099,%RH
2024/06/09 11:51,17.152,°C,76.266,%RH
2024/06/09 12:11,17.653,°C,73.723,%RH
